"dimension1","medium","landingPagePath","exitPagePath","userType","sessionCount","daysSinceLastSession","sessions","pageviews","uniquePageviews","sessionDuration"
71412327747039,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71412338859701,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71412343441645,"referral","/build-predictive-model-big-data-using-r-mysql-part-2/","/build-predictive-model-big-data-using-r-mysql-part-3/","New Visitor",1,0,1,2,2,11
71412356010212,"organic","/linear-regression-with-r-step-by-step-implementation-part-1/","/linear-regression-with-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,1,1,0
71412372204654,"(none)","/","/","New Visitor",1,0,1,1,1,0
71412409494996,"referral","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","New Visitor",1,0,1,2,1,186
71412417674020,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,2,1,40
71412419171239,"organic","/mongodb-introduction-part-2/","/mongodb-introduction-part-2/","New Visitor",1,0,1,1,1,0
71412420494333,"organic","/build-predictive-model-big-data-using-r-mysql-part-2/","/build-predictive-model-big-data-using-r-mysql-part-2/","New Visitor",1,0,1,1,1,0
71412488002769,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71412492305107,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71412495836765,"referral","/linear-regression-with-r-step-by-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71412510787188,"referral","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","/build-predictive-model-big-data-using-r-mysql-part-3/","New Visitor",1,0,1,2,2,40
71412553561346,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71412553561346,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",2,3,1,1,1,0
71412591182962,"(none)","/category/r/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,3,3,106
71412591654529,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71412614424870,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71412614424870,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",2,1,1,1,1,0
71412616922579,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71412635145815,"organic","/regularization-implementation-r/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",6,73,1,2,2,69
71412637970491,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71412639224245,"(none)","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71412646322593,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
71412651885031,"organic","/build-predictive-model-big-data-using-r-mysql-part-3/","/build-predictive-model-big-data-using-r-mysql-part-3/","New Visitor",1,0,1,1,1,0
71412651885031,"referral","/build-predictive-model-big-data-using-r-mysql-part-3/","/build-predictive-model-big-data-using-r-mysql-part-3/","Returning Visitor",2,6,1,1,1,0
71412656814514,"organic","/linear-regression-with-r-step-by-step-implementation-part-1/","/linear-regression-with-r-step-by-step-implementation-part-2/","Returning Visitor",2,0,1,2,2,720
71412656814514,"organic","/linear-regression-with-r-step-by-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,2,2,141
71412656814514,"organic","/linear-regression-with-r-step-by-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-1/","Returning Visitor",3,1,1,2,2,437
71412666144014,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71412669721206,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71412671298910,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,2,1,367
71412678854725,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71412694983271,"(none)","/","/","New Visitor",1,0,1,2,1,218
71412698507251,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71412734975602,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71412741581769,"organic","/counting-sub-patents-of-given-patents-using-mapreduce/","/counting-sub-patents-of-given-patents-using-mapreduce/","New Visitor",1,0,1,1,1,0
71412755686211,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71412761002132,"organic","/mongodb-aggregation-framework/","/mongodb-aggregation-framework/","New Visitor",1,0,1,1,1,0
71412762420055,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71412763814704,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71412764802246,"organic","/mongodb-aggregation-examples/","/mongodb-aggregation-examples/","New Visitor",1,0,1,1,1,0
71412766050170,"referral","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,3,3,557
71412778449611,"organic","/mongodb-introduction-part-2/","/introduction-mongodb/","New Visitor",1,0,1,2,2,94
71412782451945,"organic","/","/","New Visitor",1,0,1,1,1,0
71412787550640,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71412795142120,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71412829657637,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71412831814841,"organic","/linear-regression-with-r-step-by-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71412834094763,"organic","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,1,1,0
71412836201693,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
71412839908670,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
71412861638835,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71412862762297,"referral","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
71412869306729,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71412880929780,"rss","/predictive-analysis-in-ecommerce/","/2014/04/","New Visitor",1,0,1,9,5,253
71412922554685,"(none)","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","New Visitor",1,0,1,1,1,0
71412955018363,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71412982874919,"(none)","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71412985568911,"referral","/build-predictive-model-big-data-using-r-mysql-part-3/","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","New Visitor",1,0,1,2,2,0
71413014300107,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71413018025126,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","New Visitor",1,0,1,1,1,0
71413021489317,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71413038800692,"(none)","/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,3,3,34
71413053483486,"referral","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71413053483486,"referral","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","Returning Visitor",2,0,1,1,1,0
71413054955031,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
71413071112348,"organic","/counting-sub-patents-of-given-patents-using-mapreduce/","/counting-sub-patents-of-given-patents-using-mapreduce/","New Visitor",1,0,1,1,1,0
71413095472251,"(none)","/predictive-analysis-in-ecommerce/","/pattern-recognition/","New Visitor",1,0,1,2,2,82
71413103557489,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71413150136390,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71413151124698,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71413156242017,"organic","/introduction-mongodb/","/introduction-mongodb/","New Visitor",1,0,1,1,1,0
71413168706549,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71413191897760,"organic","/","/mongodb-schema-design/","New Visitor",1,0,1,5,4,77
71413197944283,"referral","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","/build-predictive-model-big-data-using-r-mysql-part-3/","New Visitor",1,0,1,6,5,818
71413197944283,"referral","/linear-regression-with-r-step-by-step-implementation-part-1/","/linear-regression-with-r-step-by-step-implementation-part-1/","Returning Visitor",2,0,1,2,1,1662
71413197944283,"referral","/linear-regression-with-r-step-by-step-implementation-part-1/","/linear-regression-with-r-step-by-step-implementation-part-1/","Returning Visitor",3,0,1,1,1,0
71413197944283,"referral","/linear-regression-with-r-step-by-step-implementation-part-1/","/linear-regression-with-r-step-by-step-implementation-part-1/","Returning Visitor",4,0,1,1,1,0
71413199344049,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71413212058837,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71413215213910,"(none)","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","New Visitor",1,0,1,1,1,0
71413215213910,"(none)","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","Returning Visitor",2,0,1,1,1,0
71413270829483,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71413271950093,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71413285223779,"organic","/logistic-regression-r-step-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,3,3,64
71413286326875,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71413287734103,"(none)","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
71413289715385,"organic","/mongodb-basics-with-shell/","/mongodb-basics-with-shell/","New Visitor",1,0,1,1,1,0
71413310428167,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
71413316677288,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71413338360787,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71413365724768,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71413371759958,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71413379856091,"organic","/mongodb-aggregation-examples/","/mongodb-aggregation-examples/","New Visitor",1,0,1,1,1,0
71413382622293,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71413405251994,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71413420587150,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71413428021835,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71413440302211,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71413440302211,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",2,0,1,1,1,0
71413441231733,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71413444041186,"(none)","/","/","New Visitor",1,0,1,1,1,0
71413446312534,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
71413450543366,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71413470808216,"organic","/how-can-r-and-hadoop-be-used-together/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,1,1,0
71413484032937,"organic","/counting-sub-patents-of-given-patents-using-mapreduce/","/counting-sub-patents-of-given-patents-using-mapreduce/","New Visitor",1,0,1,1,1,0
71413522308715,"organic","/mongodb-aggregation-framework/","/mongodb-aggregation-framework/","New Visitor",1,0,1,1,1,0
71413526232570,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,3,2,11
71413526232570,"organic","/mongodb-schema-design/","/mongodb-schema-design/","Returning Visitor",2,0,1,1,1,0
71413542770517,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71413559856341,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71413561241982,"organic","/category/machine-learning/","/category/machine-learning/","Returning Visitor",2,0,1,1,1,0
71413561241982,"organic","/category/machine-learning/","/category/machine-learning/","Returning Visitor",3,0,1,1,1,0
71413561241982,"organic","/category/machine-learning/","/category/machine-learning/","Returning Visitor",4,0,1,1,1,0
71413561241982,"organic","/category/machine-learning/","/category/machine-learning/","Returning Visitor",5,0,1,1,1,0
71413561241982,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71413573249924,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
71413574756369,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","New Visitor",1,0,1,1,1,0
71413594243201,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71413610650255,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71413610650255,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",2,1,1,1,1,0
71413622317795,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71413645151668,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71413665850830,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",2,0,1,1,1,0
71413665850830,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",3,0,1,1,1,0
71413665850830,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",4,0,1,1,1,0
71413665850830,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",5,0,1,1,1,0
71413665850830,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",6,0,1,1,1,0
71413665850830,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,7,4,585
71413670737624,"organic","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,1,1,0
71413700055045,"organic","/how-can-r-and-hadoop-be-used-together/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,1,1,0
71413718411624,"organic","/linear-regression-with-r-step-by-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-2/","Returning Visitor",2,0,1,1,1,0
71413718411624,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",3,7,1,1,1,0
71413718411624,"organic","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,10,5,507
71413719823264,"organic","/linear-regression-with-r-step-by-step-implementation-part-1/","/linear-regression-with-r-step-by-step-implementation-part-1/","Returning Visitor",2,0,1,1,1,0
71413719823264,"organic","/linear-regression-with-r-step-by-step-implementation-part-1/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,3,2,38
71413736046588,"(none)","/","/","New Visitor",1,0,1,1,1,0
71413777692239,"organic","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,2,1,187
71413778365558,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71413789957351,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71413791378947,"organic","/linear-regression-with-r-step-by-step-implementation-part-1/","/linear-regression-with-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,1,1,0
71413791381299,"organic","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","/how-can-r-and-hadoop-be-used-together/","Returning Visitor",2,0,1,12,6,1926
71413791381299,"organic","/how-can-r-and-hadoop-be-used-together/","/how-can-r-and-hadoop-be-used-together/","Returning Visitor",3,5,1,1,1,0
71413791381299,"referral","/build-predictive-model-big-data-using-r-mysql-part-3/","/regularization-implementation-r/","New Visitor",1,0,1,3,2,584
71413805875735,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
71413811943960,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,2,1,165
71413819425957,"(none)","/build-predictive-model-big-data-using-r-mysql-part-3/","/build-predictive-model-big-data-using-r-mysql-part-3/","New Visitor",1,0,1,1,1,0
71413824578040,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","New Visitor",1,0,1,1,1,0
71413830695347,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71413846389674,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71413849228134,"organic","/indexing-with-mongodb/","/indexing-with-mongodb/","New Visitor",1,0,1,1,1,0
71413852541123,"organic","/how-can-r-and-hadoop-be-used-together/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,1,1,0
71413857532280,"(none)","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71413878128618,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71413880005966,"referral","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,2,1,36
71413887748223,"organic","/mongodb-aggregation-framework/","/mongodb-aggregation-framework/","New Visitor",1,0,1,1,1,0
71413899143716,"(none)","/linear-regression-with-r-step-by-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71413906266078,"organic","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","New Visitor",1,0,1,1,1,0
71413906427949,"organic","/","/category/r/","New Visitor",1,0,1,8,3,97
71413908763046,"organic","/how-can-r-and-hadoop-be-used-together/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,1,1,0
71413962682217,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71413966229675,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71413979004421,"referral","/build-predictive-model-big-data-using-r-mysql-part-3/","/linear-regression-with-r-step-by-step-implementation-part-2/","Returning Visitor",2,0,1,5,3,41
71413979004421,"referral","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/page/3/","New Visitor",1,0,1,6,5,1223
71414004363322,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71414008160305,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71414013930556,"referral","/build-predictive-model-big-data-using-r-mysql-part-2/","/build-predictive-model-big-data-using-r-mysql-part-3/","New Visitor",1,0,1,2,2,102
71414013930556,"referral","/build-predictive-model-big-data-using-r-mysql-part-2/","/build-predictive-model-big-data-using-r-mysql-part-3/","Returning Visitor",3,2,1,2,2,47
71414013930556,"referral","/build-predictive-model-big-data-using-r-mysql-part-3/","/build-predictive-model-big-data-using-r-mysql-part-3/","Returning Visitor",2,1,1,1,1,0
71414045839809,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71414047681750,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","New Visitor",1,0,1,1,1,0
71414070468086,"organic","/how-can-r-and-hadoop-be-used-together/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,1,1,0
71414071075633,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","New Visitor",1,0,1,1,1,0
71414072696983,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71414093545468,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71414094996377,"referral","/build-predictive-model-big-data-using-r-mysql-part-2/","/build-predictive-model-big-data-using-r-mysql-part-3/","New Visitor",1,0,1,2,2,110
71414124105837,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,2,1,234
71414140496368,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
71414148331585,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,4,3,66
71414167406043,"organic","/how-can-r-and-hadoop-be-used-together/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,1,1,0
71414187629549,"organic","/mongodb-aggregation-framework/","/mongodb-aggregation-framework/","New Visitor",1,0,1,1,1,0
71414193326392,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
71414215958913,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71414222592803,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71414281659290,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71414306286106,"referral","/build-predictive-model-big-data-using-r-mysql-part-2/","/build-predictive-model-big-data-using-r-mysql-part-3/","Returning Visitor",3,4,1,2,2,31
71414306286106,"referral","/build-predictive-model-big-data-using-r-mysql-part-3/","/build-predictive-model-big-data-using-r-mysql-part-3/","New Visitor",1,0,1,1,1,0
71414306286106,"referral","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","/build-predictive-model-big-data-using-r-mysql-part-3/","Returning Visitor",2,2,1,3,3,101
71414332047888,"(none)","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","/build-predictive-model-big-data-using-r-mysql-part-2/","New Visitor",1,0,1,2,2,379
71414335770027,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
71414339372479,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
71414354058157,"(none)","/category/r/","/category/r/","New Visitor",1,0,1,2,1,249
71414361933017,"organic","/","/build-predictive-model-big-data-using-r-mysql-part-3/","New Visitor",1,0,1,6,6,254
71414369760461,"organic","/logistic-regression-r-step-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,4,2,1598
71414370881189,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","New Visitor",1,0,1,1,1,0
71414370881189,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","Returning Visitor",2,0,1,1,1,0
71414382477084,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,2,1,261
71414385499162,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71414409521795,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
71414412338308,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","New Visitor",1,0,1,1,1,0
71414430862409,"organic","/linear-regression-with-r-step-by-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
71414438619354,"referral","/logistic-regression-r-step-step-implementation-part-2/","/","New Visitor",1,0,1,2,2,3
71414439174343,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",2,2,1,1,1,0
71414439174343,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",3,3,1,1,1,0
71414439174343,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",4,0,1,1,1,0
